Task,Question,BatchSize,Token_Step,Token_Rank,Token_ID,Prob_B1,Mean_Prob_Runs,Std_Prob_Runs (sigma_j),Range_Prob_Runs (R_j)
2xA6000,question_000,2,22,2,138,0.22241675853729248,0.23071472346782684,0.017733924090862274,0.046213582158088684
2xA6000,question_000,2,22,3,73069,0.0007079037604853511,0.0007153869955800474,4.1908377170329913e-05,0.00022992206504568458
2xA6000,question_000,2,22,4,46455,0.00012301522656343877,0.00015381589764729142,9.537043297314085e-06,4.529532452579588e-05
2xA6000,question_000,2,22,5,40411,0.0001085605617845431,0.00012245937250554562,6.840198693680577e-06,4.640501720132306e-05
2xA6000,question_000,2,22,6,9904,0.0001085605617845431,0.00010776624549180269,5.451270226330962e-06,3.525926877046004e-05
2xA6000,question_000,2,22,7,669,8.454704948235303e-05,8.49610660225153e-05,3.8234629755606875e-06,2.7460235287435353e-05
2xA6000,question_000,2,22,8,187373,5.810828224639408e-05,6.538293382618576e-05,3.6359292607812677e-06,2.4849112378433347e-05
2xA6000,question_000,2,22,9,22241,2.7448408218333498e-05,2.7398042220738716e-05,1.6452307818326517e-06,1.0358649888075888e-05
2xA6000,question_000,2,22,10,49644,2.4223134460044093e-05,2.3893724574008957e-05,1.666470552663668e-06,9.144105206360109e-06
2xA6000,question_000,2,23,1,76066,0.8377703428268433,0.8431217670440674,0.005023207049816847,0.03578084707260132
2xA6000,question_000,2,23,2,35741,0.11337988823652267,0.11472771316766739,0.0037578095216304064,0.02781122922897339
2xA6000,question_000,2,23,3,141198,0.03248388320207596,0.02631780505180359,0.002218322828412056,0.007063953205943108
2xA6000,question_000,2,23,4,46184,0.007248133886605501,0.007312124129384756,0.0005171317607164383,0.0036583845503628254
2xA6000,question_000,2,23,5,818,0.003423776011914015,0.003399751614779234,0.0001796821306925267,0.0007674386724829674
2xA6000,question_000,2,23,6,226631,0.002666439628228545,0.0020456670317798853,0.00016732787480577826,0.0009510277304798365
2xA6000,question_000,2,23,7,236794,0.0020766251254826784,0.0021512515377253294,0.0001993906480493024,0.001053017913363874
2xA6000,question_000,2,23,8,11146,0.0005949630285613239,0.0005702186026610434,5.895013237022795e-05,0.0002354959142394364
2xA6000,question_000,2,23,9,10274,0.0001327541976934299,0.00013023032806813717,1.1911449291801546e-05,6.846671749372035e-05
2xA6000,question_000,2,23,10,11900,0.0001327541976934299,0.00012840742419939488,1.2252730812178925e-05,5.239337042439729e-05
2xA6000,question_001,2,0,1,8291,0.848978579044342,0.812346875667572,0.017787640914320946,0.07574975490570068
2xA6000,question_001,2,0,2,19058,0.14753034710884094,0.18295148015022278,0.017504222691059113,0.07423518598079681
2xA6000,question_001,2,0,3,6481,0.002702112775295973,0.0037376987747848034,0.0005942264688201249,0.0016748909838497639
2xA6000,question_001,2,0,4,818,0.000774168292991817,0.0009506452479399741,9.284811676479876e-05,0.0004810788668692112
2xA6000,question_001,2,0,5,1018,1.417938619852066e-05,1.2471982699935324e-05,1.339694790658541e-06,3.0174451239872724e-06
2xA6000,question_001,2,0,6,113106,5.49794492599176e-07,6.506367640213284e-07,9.984766791149013e-08,4.153626775860175e-07
2xA6000,question_001,2,0,7,174361,5.113885492846748e-08,5.103830957864375e-08,6.015621334398702e-09,2.9254170641479504e-08
2xA6000,question_001,2,0,8,7676,3.101727941157151e-08,2.949839128518761e-08,4.450976920367111e-09,2.5234573541865757e-08
2xA6000,question_001,2,0,9,236829,1.6602355046302364e-08,1.9208066248666e-08,2.2677415500993447e-09,9.113816368255812e-09
2xA6000,question_001,2,0,10,1408,1.465152710267148e-08,1.30056987401872e-08,1.3467813531065076e-09,4.978189416249279e-09
2xA6000,question_001,2,1,1,236789,0.9999983310699463,0.999998152256012,2.190014498637538e-07,1.1920928955078125e-06
2xA6000,question_001,2,1,2,563,1.5534976682829438e-06,1.6113300489450921e-06,1.8918372290954721e-07,1.0504581950954162e-06
2xA6000,question_001,2,1,3,236858,1.1253499110353005e-07,1.2332139931459096e-07,1.3798228337691398e-08,7.609492769233839e-08
2xA6000,question_001,2,1,4,239111,4.139931064628399e-08,4.37997940139212e-08,5.0546269392270915e-09,2.7993767304224093e-08
2xA6000,question_001,2,1,5,659,2.061150139454071e-09,2.0600914307777884e-09,2.812531596507739e-10,1.2299619100986092e-09
2xA6000,question_001,2,1,6,236764,1.4166063877496526e-09,1.5989175539132816e-09,2.1194881960617806e-10,1.0854365184442827e-09
2xA6000,question_001,2,1,7,236775,1.2501507606899054e-09,1.1140098843398505e-09,1.5662025842910765e-10,8.469689394274837e-10
2xA6000,question_001,2,1,8,692,1.1032541546995844e-09,1.408212768616579e-09,1.9317060451218282e-10,9.578943194199496e-10
2xA6000,question_001,2,1,9,10440,1.1032541546995844e-09,9.301839853925742e-10,1.43704687038948e-10,7.474479923885724e-10
2xA6000,question_001,2,1,10,564,5.905294031549602e-10,6.361463578130611e-10,1.1880400829777926e-10,6.433483190626532e-10
2xA6000,question_001,2,2,1,236751,1.0,1.0,0.0,0.0
2xA6000,question_001,2,2,2,503,1.3176514046531196e-10,1.114919268019321e-10,1.7719397130133707e-11,7.878066948796558e-11
2xA6000,question_001,2,2,3,236773,7.99195987166712e-11,7.019006209585399e-11,7.09509274249287e-12,4.208708728747901e-11
2xA6000,question_001,2,2,4,500,4.2777878461741636e-11,3.8035765509425445e-11,5.526607383538051e-12,2.8981789190751783e-11
2xA6000,question_001,2,2,5,236745,2.020683967374204e-11,1.9267700282488143e-11,2.9516770971849127e-12,1.5130154074061153e-11
2xA6000,question_001,2,2,6,236746,1.783247334519178e-11,1.7255348191969055e-11,2.3446021599898836e-12,1.2081407055331006e-11
2xA6000,question_001,2,2,7,236744,9.545034901359273e-12,9.268230280468082e-12,1.2398990254652853e-12,6.466710413682852e-12
2xA6000,question_001,2,2,8,1075,6.5602007333354084e-12,7.054269061251839e-12,1.0778762864899205e-12,3.914708834873437e-12
2xA6000,question_001,2,2,9,506,5.1090889331695255e-12,5.571803001619413e-12,7.97130807542179e-13,4.401689950028764e-12
2xA6000,question_001,2,2,10,4834,5.1090889331695255e-12,4.882636395892037e-12,5.703159841087546e-13,2.6513157988516944e-12
2xA6000,question_001,2,3,1,496,0.9626026749610901,0.9643317461013794,0.003054530592635274,0.008029401302337646
2xA6000,question_001,2,3,2,1217,0.029068082571029663,0.02769489213824272,0.002593446522951126,0.006336983293294907
2xA6000,question_001,2,3,3,506,0.008328145369887352,0.007972314022481441,0.0007226390880532563,0.0018841060809791088
2xA6000,question_001,2,3,4,2918,8.004317919585446e-07,7.697831847508496e-07,6.663085372338173e-08,1.837312879615638e-07
2xA6000,question_001,2,3,5,1041,2.0238084630364028e-07,1.7467827717609907e-07,2.3202710863756693e-08,8.949636765009927e-08
2xA6000,question_001,2,3,6,1023,1.661243231865228e-08,1.3287024813735115e-08,1.8542910540375601e-09,7.676927538113887e-09
2xA6000,question_001,2,3,7,614,1.4660420433187937e-08,1.2878343724764818e-08,1.4108498813669712e-09,7.827947179350758e-09
2xA6000,question_001,2,3,8,1070,2.2482482542329763e-09,2.162128032168198e-09,2.835927048749909e-10,1.3502934326226068e-09
2xA6000,question_001,2,3,9,562,1.0619972679037915e-09,1.0385399207279988e-09,1.527280801827402e-10,6.290084564319898e-10
2xA6000,question_001,2,3,10,600,8.270842899449349e-10,7.229877252434846e-10,7.858742823163567e-11,4.31372937370611e-10
2xA6000,question_001,2,4,1,2918,0.8175632953643799,0.8221381902694702,0.01602102443575859,0.07465749979019165
2xA6000,question_001,2,4,2,25890,0.18242302536964417,0.17784550786018372,0.016020528972148895,0.0746527910232544
2xA6000,question_001,2,4,3,145783,1.3654696886078455e-05,1.6233021597145125e-05,1.9705717022588942e-06,8.421557140536606e-06
2xA6000,question_001,2,4,4,28888,2.635976770193338e-08,2.8553456488111806e-08,4.065048297974272e-09,2.0789697074974356e-08
2xA6000,question_001,2,4,5,2541,1.2451472741759062e-08,1.3324643610701514e-08,1.7026587917357006e-09,9.412601364999773e-09
2xA6000,question_001,2,4,6,3305,1.3123754305510715e-09,1.7572407973176496e-09,2.0462664895859461e-10,8.513661997611166e-10
2xA6000,question_001,2,4,7,26285,6.19922280176155e-10,5.384287460330484e-10,7.142642033386437e-11,2.541768462371863e-10
2xA6000,question_001,2,4,8,109014,4.827959698694428e-10,4.806405273782843e-10,4.8750638942385294e-11,2.4392179942545056e-10
2xA6000,question_001,2,4,9,6555,2.9283056535156504e-10,3.209467136500166e-10,5.119065241143694e-11,2.451479574894222e-10
2xA6000,question_001,2,4,10,44027,2.2805667077019365e-10,2.4058310899022217e-10,3.1459047172832655e-11,1.2006468042002894e-10
2xA6000,question_001,2,5,1,236772,0.9999982118606567,0.999998152256012,1.840036958355995e-07,8.344650268554688e-07
2xA6000,question_001,2,5,2,684,1.760343138812459e-06,1.7336160453851335e-06,1.6576937866830121e-07,8.893670155885047e-07
2xA6000,question_001,2,5,3,531,7.052867317947076e-11,8.475626450676899e-11,1.0498625406529793e-11,4.7690809634737263e-11
2xA6000,question_001,2,5,4,25890,2.0206803244549043e-11,2.479221862528025e-11,3.262043413165827e-12,1.757830513093861e-11
2xA6000,question_001,2,5,5,236964,4.508747108306066e-12,5.335753540391952e-12,9.115536016984782e-13,4.912032586235071e-12
2xA6000,question_001,2,5,6,532,2.7346931143201747e-12,2.9685325378392413e-12,3.3272565475375715e-13,1.6318897188422055e-12
2xA6000,question_001,2,5,7,2003,1.658675475614546e-12,2.0042936494518715e-12,2.62008730683716e-13,1.442915014901458e-12
2xA6000,question_001,2,5,8,573,1.2917776657378477e-12,1.5828697944378356e-12,1.9029213155306174e-13,8.734875886831639e-13
2xA6000,question_001,2,5,9,3305,1.139989795270746e-12,1.2389637926712993e-12,2.1000189705678435e-13,1.096022361410376e-12
2xA6000,question_001,2,5,10,236761,1.139989795270746e-12,1.2247682252067293e-12,1.7664132147005712e-13,9.672364905538577e-13
2xA6000,question_001,2,6,1,2003,1.0,1.0,0.0,0.0
2xA6000,question_001,2,6,2,5059,2.2897348947448215e-11,2.0010175807994024e-11,5.078325780727422e-12,1.8584835059787252e-11
2xA6000,question_001,2,6,3,3843,1.0815941892117209e-11,1.0716107688713006e-11,4.1498388926586305e-12,1.6337148647793676e-11
2xA6000,question_001,2,6,4,1071,8.878265418850451e-13,9.565196941799248e-13,3.3956930149681153e-13,1.4601490589544186e-12
2xA6000,question_001,2,6,5,9340,6.914400150527522e-13,6.787711126672591e-13,3.3750503477050775e-13,1.2094119108962964e-12
2xA6000,question_001,2,6,6,17429,4.1937956471276017e-13,6.22045871843252e-13,2.0081222654785152e-13,8.133786612990468e-13
2xA6000,question_001,2,6,7,684,1.2015425275829078e-13,1.1358918498719298e-13,5.165862515857898e-14,2.1016428343716836e-13
2xA6000,question_001,2,6,8,236763,1.62611098224923e-14,1.7102066155382997e-14,6.613471045352178e-15,2.6743566061237893e-14
2xA6000,question_001,2,6,9,45518,1.62611098224923e-14,2.0509686478450626e-14,8.78977016090807e-15,3.433942380123324e-14
2xA6000,question_001,2,6,10,2292,1.62611098224923e-14,1.4993084559793667e-14,7.0722596649688916e-15,2.8442641308596556e-14
2xA6000,question_001,2,7,1,236772,1.0,1.0,0.0,0.0
2xA6000,question_001,2,7,2,2918,1.5229980832032197e-08,1.653987169447646e-08,3.6423730698231793e-09,1.587254061519161e-08
2xA6000,question_001,2,7,3,9340,6.101936989542922e-13,6.313123309710511e-13,1.4730142832482945e-13,7.815615017149613e-13
2xA6000,question_001,2,7,4,236779,3.266131668507727e-13,3.0756479177732055e-13,9.951685065205315e-14,4.900394326434743e-13
2xA6000,question_001,2,7,5,25890,1.7482341258239636e-13,2.2404394149373036e-13,7.808621235510724e-14,3.2580334914308895e-13
2xA6000,question_001,2,7,6,753,1.0603575851565739e-13,1.1230141030429616e-13,3.947967373483206e-14,1.8027543162695697e-13
2xA6000,question_001,2,7,7,236761,7.287724433256357e-14,5.735232980804555e-14,1.907755535848505e-14,7.922571561465308e-14
2xA6000,question_001,2,7,8,236764,6.431393774746635e-14,5.723318276555298e-14,2.0075458426172497e-14,7.922571561465308e-14
2xA6000,question_001,2,7,9,107,2.6810039512872516e-14,2.321564334273763e-14,9.98544186925224e-15,4.558076735061006e-14
2xA6000,question_001,2,7,10,15569,2.6810039512872516e-14,3.627180410951773e-14,1.3788026879360971e-14,5.852686635028984e-14
2xA6000,question_001,2,8,1,9340,1.0,1.0,0.0,0.0
2xA6000,question_001,2,8,2,5471,2.3195229636950566e-16,3.1022666396483475e-16,1.0137212888634131e-16,4.898254949908874e-16
2xA6000,question_001,2,8,3,2918,8.533048291820244e-17,1.1861894391974545e-16,3.434877750666043e-17,2.0056096417668567e-16
2xA6000,question_001,2,8,4,214799,3.6755463557238345e-20,2.803635628429575e-20,8.813919619482217e-21,5.006889997336238e-20
2xA6000,question_001,2,8,5,37019,2.862518609581133e-20,2.2493818049599984e-20,5.338108705018312e-21,2.3233882972719253e-20
2xA6000,question_001,2,8,6,25438,1.3521580584519092e-20,1.3058822307203257e-20,3.795437865239656e-21,1.731900360244952e-20
2xA6000,question_001,2,8,7,47213,1.0530617466355953e-20,1.2077118055435501e-20,5.195094508545436e-21,3.288146655592281e-20
2xA6000,question_001,2,8,8,14938,6.387142550591043e-21,1.138813476631565e-20,3.83053488013634e-21,1.8419318607032703e-20
2xA6000,question_001,2,8,9,37354,4.974311602001936e-21,6.461204699879733e-21,1.5228752525754613e-21,8.180919655726013e-21
2xA6000,question_001,2,8,10,9731,1.8299470718369496e-21,2.5828587399481495e-21,7.033195044750358e-22,3.0095920495072716e-21
2xA6000,question_001,2,9,1,25890,0.970674991607666,0.9721282720565796,0.0034205878619104624,0.01435244083404541
2xA6000,question_001,2,9,2,3305,0.02931184507906437,0.027858685702085495,0.003419608576223254,0.014349300414323807
2xA6000,question_001,2,9,3,3671,9.833027434069663e-06,9.303820661443751e-06,1.1850723922179895e-06,4.967829227098264e-06
2xA6000,question_001,2,9,4,4313,1.7087240848923102e-06,1.9470544430078007e-06,3.094624787536304e-07,8.632847539047361e-07
2xA6000,question_001,2,9,5,15569,1.330755708295328e-06,1.5190365729722544e-06,2.1564919450156594e-07,6.834824262114125e-07
2xA6000,question_001,2,9,6,28507,2.969317165479879e-07,3.333149436457461e-07,5.364471178381791e-08,1.5001668884906394e-07
2xA6000,question_001,2,9,7,2541,4.235503947569441e-09,4.925800656252477e-09,6.509858208048058e-10,2.175363889023174e-09
2xA6000,question_001,2,9,8,11231,7.360201337291983e-10,7.118913791792636e-10,7.034266918948262e-11,3.718547136877248e-10
2xA6000,question_001,2,9,9,6972,2.1087330492886025e-10,2.2937939048173206e-10,4.589016666667334e-11,1.428650114876362e-10
2xA6000,question_001,2,9,10,531,1.6422829762774427e-10,1.8291496095557136e-10,3.15135556538948e-11,8.402818718611371e-11
2xA6000,question_001,2,10,1,531,0.9399011135101318,0.931067943572998,0.007827694527804852,0.015774548053741455
2xA6000,question_001,2,10,2,529,0.06008586660027504,0.06891773641109467,0.007828738540410995,0.015771564096212387
2xA6000,question_001,2,10,3,236787,1.2225573300383985e-05,1.3493796359398402e-05,1.7486509023001418e-06,3.677462700579781e-06
2xA6000,question_001,2,10,4,532,7.815547746758966e-07,6.725233561155619e-07,9.143684565060539e-08,3.075176095990173e-07
2xA6000,question_001,2,10,5,573,4.409230669466524e-08,5.029138705481273e-08,4.166860190224497e-09,1.77041101778741e-08
2xA6000,question_001,2,10,6,236764,1.6220653265008877e-08,1.4560168182242705e-08,1.2755788647567101e-09,8.542015983437068e-09
2xA6000,question_001,2,10,7,580,1.263265581030737e-08,1.5841257194892933e-08,1.2757840339716608e-09,5.747683218260136e-09
2xA6000,question_001,2,10,8,5830,1.263265581030737e-08,1.3772134543899028e-08,1.0767273739276106e-09,6.382269823745901e-09
2xA6000,question_001,2,10,9,600,6.761773807539839e-09,7.728946371798884e-09,6.206722358292893e-10,3.871041709402334e-09
2xA6000,question_001,2,10,10,1217,1.331472154753044e-09,1.5977660305921404e-09,1.4421244753926032e-10,6.281474229652417e-10
2xA6000,question_001,2,11,1,6054,0.9999769926071167,0.9999774694442749,2.963843598990934e-06,1.1444091796875e-05
2xA6000,question_001,2,11,2,15074,2.1444915546453558e-05,2.11052865779493e-05,2.8450908757804427e-06,1.0834257409442216e-05
2xA6000,question_001,2,11,3,5811,8.315095669786388e-07,7.575142717541894e-07,1.0901213443048619e-07,3.2717491649236763e-07
2xA6000,question_001,2,11,4,8701,3.058952700030204e-07,3.264599399699364e-07,6.886698855623763e-08,2.0724147020700912e-07
2xA6000,question_001,2,11,5,8974,3.058952700030204e-07,2.772497680325614e-07,4.768820005551788e-08,2.0723908278341696e-07
2xA6000,question_001,2,11,6,5370,1.9555232100287867e-08,1.7872435975618828e-08,2.8418367659099886e-09,7.694327841534232e-09
2xA6000,question_001,2,11,7,1586,4.3633621160665825e-09,4.908429218630772e-09,8.725714595314571e-10,2.2045041347951155e-09
2xA6000,question_001,2,11,8,82387,2.061105952577691e-09,2.1423705032219686e-09,4.917775076052067e-10,1.3963824541107783e-09
2xA6000,question_001,2,11,9,3050,1.2501241153373144e-09,1.23434329424299e-09,1.8778258115137447e-10,8.469485668349819e-10
2xA6000,question_001,2,11,10,16358,7.582385830318117e-10,8.91265283797793e-10,1.2685506811660474e-10,3.8308256566921273e-10
2xA6000,question_001,2,12,1,506,0.9999998807907104,0.9999998807907104,0.0,0.0
2xA6000,question_001,2,12,2,117774,8.764247638737288e-08,8.258302841568366e-08,8.957224295613742e-09,4.427913324889232e-08
2xA6000,question_001,2,12,3,837,4.139937459513021e-08,3.598234243895604e-08,4.442728407383356e-09,1.466977295194738e-08
2xA6000,question_001,2,12,4,4338,3.224186428951725e-08,3.4285399408418016e-08,3.1678866196926947e-09,1.8458292672107746e-08
2xA6000,question_001,2,12,5,1298,7.1941324009117125e-09,6.585536116432422e-09,6.141916419899474e-10,2.549223943049128e-09
2xA6000,question_001,2,12,6,531,2.06115324807854e-09,1.8199616258485207e-09,2.716143421288564e-10,7.303651017309676e-10
2xA6000,question_001,2,12,7,600,1.4166084971733994e-09,1.2865540854889446e-09,1.9733516209985424e-10,7.157054948692121e-10
2xA6000,question_001,2,12,8,16665,1.2501527590913497e-09,1.1091461082912701e-09,1.6495246835113164e-10,6.316077660883934e-10
2xA6000,question_001,2,12,9,1437,8.592165867682411e-10,7.809154434212928e-10,7.498856396948028e-11,3.0446140053541626e-10
2xA6000,question_001,2,12,10,432,5.905303468445311e-10,5.519787960039935e-10,7.054173217779791e-11,2.98350399940972e-10
2xA6000,question_001,2,13,1,4338,0.999984622001648,0.9999880194664001,1.991053750316496e-06,5.125999450683594e-06
2xA6000,question_001,2,13,2,117774,1.0129937436431646e-05,7.544545042037498e-06,1.5644520772184478e-06,3.985789135185769e-06
2xA6000,question_001,2,13,3,3890,4.7850439841568004e-06,4.022974280815106e-06,4.7523568014185e-07,1.058447423929465e-06
2xA6000,question_001,2,13,4,10969,5.043399369242252e-07,3.728961246451945e-07,7.291830428357571e-08,1.9844290477522009e-07
2xA6000,question_001,2,13,5,6780,1.1860938009533584e-08,1.1122206267089041e-08,2.4096635797832278e-09,1.031804242046519e-08
2xA6000,question_001,2,13,6,11459,5.602710295704583e-09,4.8609529734733314e-09,8.257557415625172e-10,3.795796565952969e-09
